len_1,dir_1,len_2,dir_2,len_3,dir_3,len_4,dir_4,len_5,dir_5,len_6,dir_6,len_7,dir_7,len_8,dir_8,iat_2,iat_3,iat_4,iat_5,iat_6,iat_7,iat_8,sum_len,min_len,max_len,n_fwd,n_bwd,n_small,n_large,iat_sum,iat_max,syn0,ack0,fin0,rst0,psh0,proto_tcp,port_src,port_dst,label,split,biflow_id,vpn
1458,-1,2864,-1,1458,-1,2864,-1,2864,-1,2864,-1,2551,-1,52,1,0.04410743713378906,0.030994415283203125,0.041961669921875,0.04291534423828125,0.04506111145019531,0.04696846008300781,0.024080276489257812,79968,52,4270,5,27,4,28,1.6269683837890625,0.1289844512939453,0,1,0,0,0,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|118,VPN/SSTP
4270,1,2864,1,1458,1,2864,1,2864,1,4270,1,2864,1,4270,1,0.06103515625,0.06103515625,0.00095367431640625,0.06103515625,0.06198883056640625,0.06008148193359375,0.06198883056640625,88750,52,4270,28,4,4,28,18.568038940429688,17.178058624267578,0,1,0,0,0,1,443,52538,non_streaming,train,VPN/SSTP|non_streaming|119,VPN/SSTP
1458,1,1458,1,52,-1,4270,1,2864,1,2864,1,52,-1,169,-1,0.00095367431640625,0.008106231689453125,0.052928924560546875,0.06103515625,0.06103515625,0.0059604644775390625,0.0019073486328125,44124,52,4270,21,11,10,21,1.6338825225830078,0.2758502960205078,0,1,0,0,1,1,443,52538,non_streaming,train,VPN/SSTP|non_streaming|119,VPN/SSTP
1458,1,1458,1,1026,1,4270,1,1458,1,1458,1,2864,1,2864,1,0.06008148193359375,0.00095367431640625,0.06103515625,0.05793571472167969,0.0019073486328125,0.06103515625,0.0629425048828125,61970,52,4270,27,5,5,25,2.1560192108154297,0.6990432739257812,0,1,0,0,0,1,443,52538,non_streaming,train,VPN/SSTP|non_streaming|119,VPN/SSTP
1242,-1,2864,-1,2864,-1,1458,-1,4270,-1,1458,-1,403,1,52,1,0.0030994415283203125,0.05793571472167969,0.0629425048828125,0.06318092346191406,0.05984306335449219,0.1761913299560547,0.011920928955078125,51753,52,4270,10,22,7,20,2.51007080078125,0.3199577331542969,0,1,0,0,1,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|120,VPN/SSTP
2864,-1,4270,-1,2864,-1,1458,-1,2864,-1,2864,-1,4270,-1,2864,-1,0.06389617919921875,0.0591278076171875,0.06198883056640625,0.00095367431640625,0.06008148193359375,0.06198883056640625,0.05984306335449219,67124,52,4433,8,24,7,24,1.725912094116211,0.16498565673828125,0,1,0,0,1,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|120,VPN/SSTP
169,1,52,-1,169,-1,169,1,52,-1,681,1,52,-1,169,-1,0.28586387634277344,3.748178482055664,1.0068416595458984,0.3211498260498047,0.4189014434814453,0.32591819763183594,3.715991973876953,11150,52,2864,12,20,24,3,57.3580265045166,14.50204849243164,0,1,0,0,1,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|121,VPN/SSTP
2864,-1,52,1,1458,-1,52,1,1458,-1,885,-1,2864,-1,52,1,0.0400543212890625,0.007867813110351562,0.3590583801269531,0.1399517059326172,0.05412101745605469,0.00095367431640625,0.04792213439941406,34276,52,2864,12,20,11,15,4.869937896728516,0.6098747253417969,0,1,0,0,0,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|121,VPN/SSTP
169,1,1458,-1,52,-1,52,1,171,-1,169,1,52,-1,169,1,0.02288818359375,0.14400482177734375,0.21195411682128906,0.26106834411621094,0.08606910705566406,0.2999305725097656,0.2949237823486328,17376,52,1577,11,21,22,10,7.609844207763672,0.6699562072753906,0,1,0,0,1,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|121,VPN/SSTP
52,1,52,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,0.049114227294921875,0.04601478576660156,0.011920928955078125,0.025033950805664062,0.02288818359375,0.025033950805664062,0.08797645568847656,30760,52,2864,9,23,11,18,2.9850006103515625,0.5559921264648438,0,1,0,0,0,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|121,VPN/SSTP
1458,-1,1934,-1,871,1,52,1,1458,-1,52,-1,1458,-1,1458,-1,0.025033950805664062,0.3190040588378906,0.09393692016601562,0.12612342834472656,0.3478527069091797,0.0400543212890625,0.015974044799804688,26298,52,1934,10,22,13,15,3.841876983642578,0.37288665771484375,0,1,0,0,0,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|121,VPN/SSTP
681,1,52,-1,169,-1,1458,-1,1458,-1,1458,-1,52,1,990,-1,0.4248619079589844,3.737926483154297,14.19210433959961,0.06198883056640625,0.06198883056640625,0.45299530029296875,0.370025634765625,30634,52,4270,12,20,16,11,78.9339542388916,48.75016212463379,0,1,0,0,1,1,52538,443,non_streaming,calibration,VPN/SSTP|non_streaming|122,VPN/SSTP
1458,-1,1458,-1,1458,-1,2291,-1,52,1,52,1,403,1,1458,-1,0.024080276489257812,0.1780986785888672,0.0247955322265625,0.09012222290039062,0.17189979553222656,0.025987625122070312,0.07605552673339844,35448,52,2864,9,23,8,19,2.541065216064453,0.3070831298828125,0,1,0,0,0,1,52538,443,non_streaming,calibration,VPN/SSTP|non_streaming|122,VPN/SSTP
4270,-1,169,1,1458,-1,52,1,52,-1,2864,-1,1458,-1,1458,-1,0.05602836608886719,0.003814697265625,0.08702278137207031,0.05412101745605469,0.06198883056640625,0.02002716064453125,0.02384185791015625,46603,52,4270,8,24,7,24,1.7359256744384766,0.2651214599609375,0,1,0,0,0,1,52538,443,non_streaming,calibration,VPN/SSTP|non_streaming|122,VPN/SSTP
2864,-1,286,1,431,-1,52,1,52,1,52,1,169,1,1458,1,0.025033950805664062,0.03409385681152344,0.03600120544433594,0.17404556274414062,0.015020370483398438,0.8678436279296875,0.2541542053222656,54315,52,4270,10,22,8,22,2.7341842651367188,0.8678436279296875,0,1,0,0,1,1,52538,443,non_streaming,calibration,VPN/SSTP|non_streaming|122,VPN/SSTP
2864,-1,4270,-1,52,1,52,1,2864,-1,4270,-1,52,1,1458,-1,0.06580352783203125,0.024080276489257812,0.014066696166992188,0.019073486328125,0.06079673767089844,0.05817413330078125,0.0019073486328125,63711,52,4270,7,25,8,24,1.416921615600586,0.1838207244873047,0,1,0,0,0,1,52538,443,non_streaming,calibration,VPN/SSTP|non_streaming|122,VPN/SSTP
1458,-1,2864,-1,1458,-1,1458,-1,1458,-1,1458,-1,2864,-1,1458,-1,0.03600120544433594,0.03695487976074219,0.03910064697265625,0.00095367431640625,0.03910064697265625,0.0438690185546875,0.04601478576660156,59136,52,4270,6,26,5,27,1.3680458068847656,0.10085105895996094,0,1,0,0,0,1,52538,443,non_streaming,calibration,VPN/SSTP|non_streaming|122,VPN/SSTP
1577,1,2864,1,169,-1,1458,1,2864,1,1458,1,1458,1,1458,1,0.04100799560546875,0.0030994415283203125,0.04291534423828125,0.051021575927734375,0.050067901611328125,0.0019073486328125,0.050067901611328125,65170,52,4270,25,7,7,25,1.4832019805908203,0.125885009765625,0,1,0,0,1,1,443,52538,non_streaming,test,VPN/SSTP|non_streaming|123,VPN/SSTP
52,-1,1458,1,4270,1,2864,1,4270,1,2864,1,4270,1,4270,1,0.018835067749023438,0.06318092346191406,0.05888938903808594,0.06198883056640625,0.06103515625,0.06198883056640625,0.06198883056640625,91758,52,5676,28,4,3,29,1.689910888671875,0.06985664367675781,0,1,0,0,0,1,443,52538,non_streaming,test,VPN/SSTP|non_streaming|123,VPN/SSTP
2864,1,52,-1,2864,1,52,-1,52,-1,1339,-1,52,-1,1458,1,0.06103515625,0.00095367431640625,0.00095367431640625,0.17404556274414062,0.08893013000488281,0.019073486328125,0.30493736267089844,69650,52,4270,26,6,5,26,2.029895782470703,0.30493736267089844,0,1,0,0,0,1,443,52538,non_streaming,test,VPN/SSTP|non_streaming|123,VPN/SSTP
4270,1,1458,1,810,1,1458,1,2864,1,4270,1,2864,1,4270,1,0.06389617919921875,0.0021457672119140625,0.00095367431640625,0.050067901611328125,0.06079673767089844,0.06508827209472656,0.05602836608886719,77123,52,4270,27,5,5,26,1.672983169555664,0.20194053649902344,0,1,0,0,0,1,443,52538,non_streaming,test,VPN/SSTP|non_streaming|123,VPN/SSTP
1458,1,52,-1,52,-1,52,-1,2864,1,4270,1,2864,1,4270,1,0.0069141387939453125,0.025033950805664062,0.025033950805664062,0.0050067901611328125,0.06103515625,0.06008148193359375,0.06389617919921875,56209,52,4270,22,10,8,22,2.4449825286865234,0.4630088806152344,0,1,0,0,0,1,443,52538,non_streaming,test,VPN/SSTP|non_streaming|123,VPN/SSTP
4270,1,2864,1,2864,1,4270,1,1458,1,1458,1,2864,1,2864,1,0.06198883056640625,0.06198883056640625,0.06103515625,0.06079673767089844,0.0011920928955078125,0.05984306335449219,0.06198883056640625,53869,52,4270,26,6,7,25,1.4870166778564453,0.2779960632324219,0,1,0,0,0,1,443,52538,non_streaming,test,VPN/SSTP|non_streaming|123,VPN/SSTP
52,1,990,-1,169,1,52,-1,286,1,52,-1,249,1,52,-1,0.2989768981933594,0.15997886657714844,0.4019737243652344,0.3490447998046875,0.2620220184326172,2.170085906982422,0.2918243408203125,24195,52,2864,11,21,14,13,13.371944427490234,3.7908554077148438,0,1,0,0,0,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|124,VPN/SSTP
52,1,403,1,52,-1,403,1,52,-1,169,1,52,-1,1577,-1,0.02002716064453125,0.1938343048095703,0.36907196044921875,0.3609657287597656,0.32019615173339844,0.3018379211425781,1.8551349639892578,25346,52,1577,12,20,12,15,5.264043807983398,1.8551349639892578,0,1,0,0,0,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|124,VPN/SSTP
1458,-1,1458,-1,2864,-1,1458,-1,52,1,1458,-1,52,1,286,1,0.03600120544433594,0.03695487976074219,0.03790855407714844,0.04100799560546875,0.0,0.2200603485107422,0.014066696166992188,38145,52,2864,9,23,9,20,2.557992935180664,0.576019287109375,0,1,0,0,0,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|124,VPN/SSTP
2864,-1,1458,-1,2864,-1,1458,-1,169,1,1458,-1,52,1,1458,-1,0.04482269287109375,0.048160552978515625,0.04792213439941406,0.04887580871582031,0.0021457672119140625,0.012874603271484375,0.08416175842285156,57383,52,4270,8,24,7,24,1.8198490142822266,0.2529621124267578,0,1,0,0,0,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|124,VPN/SSTP
1458,-1,1458,-1,4270,-1,637,1,1458,-1,5676,-1,2864,-1,52,1,0.00095367431640625,0.05984306335449219,0.05507469177246094,0.0050067901611328125,0.06389617919921875,0.06008148193359375,0.04315376281738281,52112,52,5676,7,25,4,24,2.1538734436035156,0.5099773406982422,0,1,0,0,1,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|124,VPN/SSTP
4270,-1,2864,-1,2864,-1,988,1,4270,-1,1458,-1,1458,-1,4270,-1,0.06103515625,0.06103515625,0.0400543212890625,0.02193450927734375,0.06103515625,0.00095367431640625,0.06198883056640625,78265,52,4270,7,25,5,25,1.2841224670410156,0.06318092346191406,0,1,0,0,0,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|124,VPN/SSTP
350,-1,169,1,52,-1,52,1,169,1,52,-1,169,1,52,-1,0.09417533874511719,0.1277923583984375,0.14209747314453125,0.3829002380371094,0.33402442932128906,1.02996826171875,0.3190040588378906,12072,52,1577,15,17,22,4,77.4390697479248,18.025875091552734,0,1,0,0,1,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|125,VPN/SSTP
1458,-1,647,-1,1458,-1,2864,-1,1458,-1,52,1,52,1,169,1,0.23102760314941406,0.03504753112792969,0.030994415283203125,0.03600120544433594,0.026941299438476562,0.1480579376220703,0.17499923706054688,34980,52,2864,11,21,8,17,4.288911819458008,0.5469322204589844,0,1,0,0,1,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|125,VPN/SSTP
4270,-1,52,1,1458,-1,52,1,1458,-1,1718,-1,52,1,52,1,0.050067901611328125,0.010967254638671875,0.049114227294921875,0.09799003601074219,0.06103515625,0.14591217041015625,0.16188621520996094,45639,52,4270,10,22,8,22,3.111124038696289,0.7410049438476562,0,1,0,0,0,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|125,VPN/SSTP
52,1,1458,-1,1458,-1,2864,-1,2864,-1,754,1,1458,-1,4270,-1,0.08893013000488281,0.06008148193359375,0.0,0.05984306335449219,0.051975250244140625,0.010013580322265625,0.06198883056640625,68038,52,4270,8,24,7,23,1.2969970703125,0.08893013000488281,0,1,0,0,0,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|125,VPN/SSTP
169,1,52,-1,169,-1,169,1,52,-1,681,1,52,-1,169,-1,0.3399848937988281,3.8390159606933594,0.8690357208251953,42.157888412475586,0.5011558532714844,0.3209114074707031,3.80706787109375,11033,52,1458,12,20,23,4,105.78393936157227,42.157888412475586,0,1,0,0,1,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|126,VPN/SSTP
169,-1,169,1,52,-1,681,1,52,-1,169,-1,1458,-1,1458,-1,0.8418560028076172,46.85616493225098,0.3859996795654297,0.2999305725097656,3.587007522583008,14.94288444519043,0.028133392333984375,21311,52,1458,10,22,16,12,80.57594299316406,46.85616493225098,0,1,0,0,1,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|126,VPN/SSTP
275,-1,1458,-1,1458,-1,1458,-1,169,1,1458,-1,1458,-1,52,1,0.031948089599609375,0.029087066650390625,0.04601478576660156,0.1380443572998047,0.026941299438476562,0.03409385681152344,0.03886222839355469,24290,52,1577,11,21,13,14,5.478143692016602,2.008199691772461,0,1,0,0,1,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|126,VPN/SSTP
169,1,1577,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,169,1,0.7729530334472656,0.1690387725830078,0.022172927856445312,0.0247955322265625,0.027179718017578125,0.030994415283203125,0.13780593872070312,41544,52,4270,11,21,10,22,3.3140182495117188,0.7729530334472656,0,1,0,0,1,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|126,VPN/SSTP
1458,-1,4270,-1,1458,-1,520,1,1458,-1,4270,-1,2864,-1,52,1,0.05888938903808594,0.06008148193359375,0.23293495178222656,0.03814697265625,0.0629425048828125,0.05793571472167969,0.06008148193359375,55364,52,4270,10,22,7,22,2.701997756958008,0.431060791015625,0,1,0,0,0,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|126,VPN/SSTP
1458,-1,193,-1,52,1,403,1,1458,-1,1458,-1,2864,-1,2864,-1,0.00095367431640625,0.30803680419921875,0.025987625122070312,0.06985664367675781,0.34999847412109375,0.051021575927734375,0.051975250244140625,57498,52,4270,7,25,7,22,2.4499893188476562,0.34999847412109375,0,1,0,0,1,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|126,VPN/SSTP
2864,-1,52,1,431,-1,4270,-1,1458,-1,2864,-1,1458,-1,52,1,0.11205673217773438,0.30684471130371094,0.06103515625,0.03600120544433594,0.03814697265625,0.04076957702636719,0.01621246337890625,58557,52,4270,9,23,7,22,2.6929378509521484,0.49805641174316406,0,1,0,0,1,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|126,VPN/SSTP
4270,-1,2864,-1,1458,-1,2864,-1,2864,-1,2864,-1,1383,-1,52,1,0.05888938903808594,0.06198883056640625,0.0011920928955078125,0.06198883056640625,0.06198883056640625,0.00095367431640625,0.015020370483398438,64092,52,4270,7,25,7,24,2.2280216217041016,0.34618377685546875,0,1,0,0,0,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|126,VPN/SSTP
52,1,169,1,1577,-1,2864,-1,2864,-1,2864,-1,4270,-1,1458,-1,0.3039836883544922,0.2589225769042969,0.04601478576660156,0.050067901611328125,0.051021575927734375,0.054836273193359375,0.2300739288330078,66739,52,4270,8,24,7,25,2.611875534057617,0.4229545593261719,0,1,0,0,0,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|126,VPN/SSTP
2864,-1,4270,-1,52,1,52,1,52,1,1458,-1,4270,-1,2864,-1,0.06389617919921875,0.024080276489257812,0.00095367431640625,0.00095367431640625,0.0400543212890625,0.06508827209472656,0.05984306335449219,77057,52,4270,9,23,9,23,1.4040470123291016,0.11587142944335938,0,1,0,0,0,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|126,VPN/SSTP
1405,-1,52,1,52,1,52,1,1339,1,1577,-1,2864,-1,1458,-1,0.05412101745605469,0.015974044799804688,0.3299713134765625,0.13208389282226562,0.39196014404296875,0.05793571472167969,0.1990795135498047,75316,52,4270,7,25,5,26,4.140138626098633,1.4810562133789062,0,1,0,0,1,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|126,VPN/SSTP
4270,1,2864,1,4270,1,2864,1,4270,1,2864,1,4270,1,2864,1,0.06008148193359375,0.06103515625,0.06079673767089844,0.06198883056640625,0.06222724914550781,0.06079673767089844,0.06103515625,81290,52,4270,28,4,4,28,2.226114273071289,0.36597251892089844,0,1,0,0,0,1,443,52538,non_streaming,train,VPN/SSTP|non_streaming|127,VPN/SSTP
169,-1,169,1,52,-1,681,1,52,-1,169,-1,1458,-1,1458,-1,1.138925552368164,44.47007179260254,0.6899833679199219,0.35190582275390625,3.7620067596435547,14.501094818115234,0.017881393432617188,22940,52,1681,9,23,15,13,78.84907722473145,44.47007179260254,0,1,0,0,1,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|128,VPN/SSTP
1458,-1,169,1,1458,-1,2864,-1,52,-1,52,1,647,-1,52,1,0.2658367156982422,0.18715858459472656,0.03981590270996094,0.0011920928955078125,0.0209808349609375,0.1289844512939453,0.30493736267089844,29330,52,2864,10,22,12,16,6.016969680786133,1.522064208984375,0,1,0,0,1,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|128,VPN/SSTP
52,1,52,1,1242,-1,169,1,1458,-1,1458,-1,2864,-1,1458,-1,0.013113021850585938,0.04982948303222656,0.11420249938964844,0.027894973754882812,0.025033950805664062,0.029087066650390625,0.028848648071289062,26544,52,2864,13,19,13,14,3.947019577026367,0.47707557678222656,0,1,0,0,0,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|128,VPN/SSTP
52,-1,1577,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,0.04506111145019531,0.011920928955078125,0.025987625122070312,0.04792213439941406,0.019073486328125,0.02002716064453125,0.1919269561767578,36142,52,2864,7,25,9,23,2.276897430419922,0.3268718719482422,0,1,0,0,0,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|128,VPN/SSTP
1458,-1,1458,-1,1458,-1,2864,-1,1105,1,52,1,1458,-1,2864,-1,0.23508071899414062,0.026941299438476562,0.031948089599609375,0.04315376281738281,0.00095367431640625,0.03790855407714844,0.03504753112792969,44364,52,2864,10,22,7,20,3.1409263610839844,0.44608116149902344,0,1,0,0,0,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|128,VPN/SSTP
2864,-1,4270,-1,2864,-1,403,1,52,1,52,1,1123,-1,403,1,0.05888938903808594,0.06103515625,0.22602081298828125,0.011920928955078125,0.11992454528808594,0.2110004425048828,0.4792213439941406,51856,52,4270,8,24,6,22,3.253936767578125,0.7917881011962891,0,1,0,0,1,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|128,VPN/SSTP
52,1,169,1,52,1,52,1,1242,-1,4270,-1,1458,-1,4270,-1,0.1220703125,0.011920928955078125,0.15211105346679688,0.052928924560546875,0.050067901611328125,0.050067901611328125,0.053882598876953125,59483,52,4270,9,23,7,24,2.207040786743164,0.29206275939941406,0,1,0,0,0,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|128,VPN/SSTP
2864,-1,52,1,52,1,1458,-1,4270,-1,1458,-1,1458,-1,169,1,0.029802322387695312,0.013113021850585938,0.0820159912109375,0.0629425048828125,0.06008148193359375,0.00095367431640625,0.10895729064941406,73993,52,4270,8,24,6,25,2.4518966674804688,0.43511390686035156,0,1,0,0,1,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|128,VPN/SSTP
2864,-1,52,1,52,1,52,1,594,-1,1458,-1,1458,-1,637,1,0.009059906005859375,0.018835067749023438,0.012159347534179688,0.0247955322265625,0.0021457672119140625,0.0019073486328125,0.2429485321044922,61649,52,4270,9,23,8,22,1.6520023345947266,0.2429485321044922,0,1,0,0,1,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|128,VPN/SSTP
2864,-1,2864,-1,1458,-1,1458,-1,2864,-1,4270,-1,1458,-1,334,-1,0.06103515625,0.06198883056640625,0.0011920928955078125,0.05984306335449219,0.06198883056640625,0.06008148193359375,0.00095367431640625,71076,52,4270,5,27,4,27,3.0341148376464844,1.2669563293457031,0,1,0,0,0,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|128,VPN/SSTP
1337,1,52,1,2864,-1,4270,-1,2864,-1,4270,-1,2864,-1,52,1,0.00095367431640625,0.03314018249511719,0.06198883056640625,0.06103515625,0.06198883056640625,0.05984306335449219,0.015020370483398438,72980,52,4270,9,23,8,23,1.6930103302001953,0.1800060272216797,0,1,0,0,1,1,52538,443,non_streaming,test,VPN/SSTP|non_streaming|128,VPN/SSTP
169,1,52,-1,169,-1,52,1,169,1,52,-1,681,1,52,-1,0.34689903259277344,3.726959228515625,0.5190372467041016,0.6430149078369141,0.3170967102050781,0.4589557647705078,0.32591819763183594,10682,52,1577,15,17,23,4,36.316871643066406,14.288187026977539,0,1,0,0,1,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|129,VPN/SSTP
169,1,52,-1,169,-1,169,1,52,-1,169,-1,169,1,52,-1,0.30994415283203125,3.6890506744384766,14.11890983581543,0.34308433532714844,3.763914108276367,1.1441707611083984,47.37687110900879,18850,52,1458,9,23,18,10,102.63609886169434,47.37687110900879,0,1,0,0,1,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|129,VPN/SSTP
1458,-1,1458,-1,52,1,1458,-1,1458,-1,1458,-1,2864,-1,1458,-1,0.025033950805664062,0.3349781036376953,0.26917457580566406,0.02288818359375,0.026941299438476562,0.029087066650390625,0.030994415283203125,46682,52,4270,7,25,6,24,3.5011768341064453,0.44083595275878906,0,1,0,0,0,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|129,VPN/SSTP
1458,-1,2864,-1,2864,-1,52,1,169,1,52,1,52,1,1458,-1,0.051021575927734375,0.053882598876953125,0.0069141387939453125,0.0011920928955078125,0.30493736267089844,0.15306472778320312,0.017881393432617188,46940,52,4270,11,21,10,19,4.616022109985352,0.5600452423095703,0,1,0,0,0,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|129,VPN/SSTP
52,1,1458,-1,52,1,1458,-1,4270,-1,2864,-1,4270,-1,2811,-1,0.025033950805664062,0.11301040649414062,0.141143798828125,0.06079673767089844,0.06103515625,0.06198883056640625,0.06103515625,73434,52,4270,7,25,7,25,2.0470619201660156,0.21004676818847656,0,1,0,0,0,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|129,VPN/SSTP
1222,1,52,1,1458,-1,52,1,52,1,52,1,1458,-1,2864,-1,0.012159347534179688,0.032901763916015625,0.09202957153320312,0.00095367431640625,0.010013580322265625,0.1399517059326172,0.06103515625,60663,52,4455,10,22,8,24,1.7321109771728516,0.18596649169921875,0,1,0,0,1,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|131,VPN/SSTP
2864,-1,4270,-1,2864,-1,4270,-1,2864,-1,4270,-1,2864,-1,4270,-1,0.06198883056640625,0.06198883056640625,0.06103515625,0.06103515625,0.06198883056640625,0.06008148193359375,0.06198883056640625,72417,52,4270,9,23,7,23,1.4290809631347656,0.21719932556152344,0,1,0,0,1,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|131,VPN/SSTP
2864,-1,4270,-1,1458,-1,1339,1,1242,-1,52,1,52,1,52,1,0.05984306335449219,0.06008148193359375,0.014066696166992188,0.07987022399902344,0.0209808349609375,0.1430511474609375,0.013113021850585938,53514,52,4270,10,22,8,23,2.521038055419922,0.33092498779296875,0,1,0,0,0,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|131,VPN/SSTP
52,-1,1458,-1,286,1,171,-1,1458,-1,1458,-1,1458,-1,1458,-1,0.03814697265625,0.3299713134765625,0.5059242248535156,0.03504753112792969,0.015974044799804688,0.019073486328125,0.03695487976074219,31454,52,2864,9,23,10,19,2.4881362915039062,0.5059242248535156,0,1,0,0,0,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|132,VPN/SSTP
1458,-1,2864,-1,4270,-1,1458,-1,1458,-1,754,1,52,1,4270,-1,0.053882598876953125,0.05817413330078125,0.05888938903808594,0.23603439331054688,0.0069141387939453125,0.010013580322265625,0.04696846008300781,57242,52,4270,9,23,7,24,1.9359588623046875,0.35691261291503906,0,1,0,0,0,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|132,VPN/SSTP
1458,-1,1458,-1,4270,-1,2864,-1,1458,-1,2864,-1,2864,-1,4270,-1,0.00095367431640625,0.06222724914550781,0.0629425048828125,0.00095367431640625,0.05602836608886719,0.06198883056640625,0.06198883056640625,71983,52,4270,6,26,5,26,1.4650821685791016,0.225067138671875,0,1,0,0,1,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|132,VPN/SSTP
52,1,52,1,1458,-1,1458,-1,2864,-1,2864,-1,4270,-1,2864,-1,0.2739429473876953,0.06699562072753906,0.0629425048828125,0.00095367431640625,0.0591278076171875,0.06198883056640625,0.06103515625,55037,52,4270,8,24,8,24,2.318859100341797,0.2880096435546875,0,1,0,0,0,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|133,VPN/SSTP
4270,-1,52,1,1458,-1,52,1,1458,-1,2864,-1,2864,-1,4270,-1,0.05698204040527344,0.0040531158447265625,0.1399517059326172,0.09202957153320312,0.049114227294921875,0.051021575927734375,0.054836273193359375,57877,52,4270,9,23,8,22,3.553152084350586,0.6930828094482422,0,1,0,0,0,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|133,VPN/SSTP
52,1,52,1,52,1,169,1,1458,-1,1458,-1,2864,-1,1458,-1,0.015020370483398438,0.23698806762695312,2.298116683959961,0.3719329833984375,0.03504753112792969,0.04100799560546875,0.03790855407714844,57968,52,4270,7,25,6,25,4.419088363647461,2.298116683959961,0,1,0,0,0,1,52538,443,non_streaming,train,VPN/SSTP|non_streaming|133,VPN/SSTP
105,1,52,-1,105,-1,52,1,105,-1,52,1,105,1,52,-1,0.43487548828125,0.06699562072753906,1.2750625610351562,58.89892578125,0.3070831298828125,0.00095367431640625,0.38504600524902344,8540,52,1089,15,17,22,0,182.7409267425537,111.24706268310547,0,1,0,0,1,1,443,52538,non_streaming,train,VPN/SSTP|non_streaming|134,VPN/SSTP
169,1,52,-1,52,1,286,-1,52,1,169,1,52,-1,169,-1,0.3399848937988281,46.76103591918945,0.5469322204589844,0.26702880859375,3.679990768432617,0.408172607421875,0.38886070251464844,3940,52,302,17,15,30,0,263.7970447540283,162.4319553375244,0,1,0,0,1,1,443,52538,non_streaming,train,VPN/SSTP|non_streaming|134,VPN/SSTP
169,1,169,-1,52,1,681,-1,52,1,169,1,1458,1,1458,1,1.3051033020019531,0.3387928009033203,0.51116943359375,0.35381317138671875,3.8661956787109375,14.436006546020508,0.05888938903808594,11305,52,1458,21,11,24,4,110.52894592285156,46.13685607910156,0,1,0,0,1,1,443,52538,non_streaming,train,VPN/SSTP|non_streaming|134,VPN/SSTP
